.99,41.5723,,59.099,53.99,41.5723,2024-10-05 14:56:38.220000000
472,1315,8,20140530,74144,119102,1,2384.07,1481.9379,,60.4765,2384.07,1481.9379,2024-10-05 14:56:38.220000000
526,1315,8,20140530,74144,119103,1,34.99,13.0863,,60.4765,34.99,13.0863,2024-10-05 14:56:38.220000000
459,2651,9,20140530,74145,119104,1,2384.07,1481.9379,,59.6018,2384.07,1481.9379,2024-10-05 14:56:38.220000000
482,15917,9,20140530,74146,119105,1,539.99,343.6496,,13.4998,539.99,343.6496,2024-10-05 14:56:38.220000000
503,16474,9,20140530,74147,119106,1,539.99,343.6496,,15.3868,539.99,343.6496,2024-10-05 14:56:38.220000000
548,16474,9,20140530,74147,119107,1,21.49,8.0373,,15.3868,21.49,8.0373,2024-10-05 14:56:38.220000000
388,16474,9,20140530,74147,119108,1,53.99,41.5723,,15.3868,53.99,41.5723,2024-10-05 14:56:38.220000000
526,787,1,20140531,74148,119109,1,34.99,13.0863,,0.8748,34.99,13.0863,2024-10-05 14:56:38.220000000
437,6305,9,20140531,74149,119110,1,24.99,9.3463,,0.682,24.99,9.3463,2024-10-05 14:56:38.220000000
378,6305,9,20140531,74149,119111,1,2.29,0.8565,,0.682,2.29,0.8565,2024-10-05 14:56:38.220000000
427,4600,9,20140531,74150,119112,1,3.99,1.4923,,0.7818,3.99,1.4923,2024-10-05 14:56:38.220000000
437,4600,9,20140531,74150,119113,1,24.99,9.3463,,0.7818,24.99,9.3463,2024-10-05 14:56:38.220000000
378,4600,9,20140531,74150,119114,1,2.29,0.8565,,0.7818,2.29,0.8565,2024-10-05 14:56:38.220000000
383,6501,9,20140531,74151,119115,1,21.98,8.2205,,0.924,21.98,8.2205,2024-10-05 14:56:38.220000000
542,6501,9,20140531,74151,119116,1,9.99,3.7363,,0.924,9.99,3.7363,2024-10-05 14:56:38.220000000
375,6501,9,20140531,74151,119117,1,4.99,1.8663,,0.924,4.99,1.8663,2024-10-05 14:56:38.220000000
548,7445,9,20140531,74152,119118,1,21.49,8.0373,,0.637,21.49,8.0373,2024-10-05 14:56:38.220000000
427,7445,9,20140531,74152,119119,1,3.99,1.4923,,0.637,3.99,1.4923,2024-10-05 14:56:38.220000000
542,18306,9,20140531,74153,119120,1,9.99,3.7363,,0.3745,9.99,3.7363,2024-10-05 14:56:38.220000000
375,18306,9,20140531,74153,119121,1,4.99,1.8663,,0.3745,4.99,1.8663,2024-10-05 14:56:38.220000000
364,19138,9,20140531,74154,119122,1,24.49,9.1593,,0.6123,24.49,9.1593,2024-10-05 14:56:38.220000000
217,52,9,20140531,74155,119123,1,8.99,6.9223,,1.4745,8.99,6.9223,2024-10-05 14:56:38.220000000
218,52,9,20140531,74155,119124,1,49.99,38.4923,,1.4745,49.99,38.4923,2024-10-05 14:56:38.220000000
378,1667,9,20140531,74156,119125,1,2.29,0.8565,,0.0573,2.29,0.8565,2024-10-05 14:56:38.220000000
212,885,1,20140531,74157,119126,1,34.99,13.0863,,0.8748,34.99,13.0863,2024-10-05 14:56:38.220000000
427,171,1,20140531,74158,119127,1,3.99,1.4923,,2.449,3.99,1.4923,2024-10-05 14:56:38.220000000
212,171,1,20140531,74158,119128,1,34.99,13.0863,,2.449,34.99,13.0863,2024-10-05 14:56:38.220000000
218,171,1,20140531,74158,119129,1,49.99,38.4923,,2.449,49.99,38.4923,2024-10-05 14:56:38.220000000
217,171,1,20140531,74158,119130,1,8.99,6.9223,,2.449,8.99,6.9223,2024-10-05 14:56:38.220000000
548,16533,1,20140531,74159,119131,1,21.49,8.0373,,0.5945,21.49,8.0373,2024-10-05 14:56:38.220000000
378,16533,1,20140531,74159,119132,1,2.29,0.8565,,0.5945,2.29,0.8565,2024-10-05 14:56:38.220000000
548,17239,4,20140531,74160,119133,1,21.49,8.0373,,0.5373,21.49,8.0373,2024-10-05 14:56:38.220000000
548,19130,6,20140531,74161,119134,1,21.49,8.0373,,0.8358,21.49,8.0373,2024-10-05 14:56:38.220000000
427,19130,6,20140531,74161,119135,1,3.99,1.4923,,0.8358,3.99,1.4923,2024-10-05 14:56:38.220000000
382,19130,6,20140531,74161,119136,1,7.95,2.9733,,0.8358,7.95,2.9733,2024-10-05 14:56:38.220000000
427,14331,4,20140531,74162,119137,1,3.99,1.4923,,2.5023,3.99,1.4923,2024-10-05 14:56:38.220000000
369,14331,4,20140531,74162,119138,1,63.5,23.749,,2.5023,63.5,23.749,2024-10-05 14:56:38.220000000
438,14331,4,20140531,74162,119139,1,32.6,12.1924,,2.5023,32.6,12.1924,2024-10-05 14:56:38.220000000
433,15529,1,20140531,74163,119140,1,24.99,9.3463,,3.2118,24.99,9.3463,2024-10-05 14:56:38.220000000
547,15529,1,20140531,74163,119141,1,4.99,1.8663,,3.2118,4.99,1.8663,2024-10-05 14:56:38.220000000
371,15529,1,20140531,74163,119142,1,63.5,23.749,,3.2118,63.5,23.749,2024-10-05 14:56:38.220000000
213,15529,1,20140531,74163,119143,1,34.99,13.0863,,3.2118,34.99,13.0863,2024-10-05 14:56:38.220000000
438,3275,6,20140531,74164,119144,1,32.6,12.1924,,0.9148,32.6,12.1924,2024-10-05 14:56:38.220000000
427,3275,6,20140531,74164,119145,1,3.99,1.4923,,0.9148,3.99,1.4923,2024-10-05 14:56:38.220000000
427,13518,4,20140531,74165,119146,1,3.99,1.4923,,2.1645,3.99,1.4923,2024-10-05 14:56:38.220000000
438,13518,4,20140531,74165,119147,1,32.6,12.1924,,2.1645,32.6,12.1924,2024-10-05 14:56:38.220000000
221,13518,4,20140531,74165,119148,1,49.99,38.4923,,2.1645,49.99,38.4923,2024-10-05 14:56:38.220000000
542,5722,6,20140531,74166,119149,1,9.99,3.7363,,1.2493,9.99,3.7363,2024-10-05 14:56:38.220000000
375,5722,6,20140531,74166,119150,1,4.99,1.8663,,1.2493,4.99,1.8663,2024-10-05 14:56:38.220000000
213,5722,6,20140531,74166,119151,1,34.99,13.0863,,1.2493,34.99,13.0863,2024-10-05 14:56:38.220000000
542,10697,1,20140531,74167,119152,1,9.99,3.7363,,1.7243,9.99,3.7363,2024-10-05 14:56:38.220000000
375,10697,1,20140531,74167,119153,1,4.99,1.8663,,1.7243,4.99,1.8663,2024-10-05 14:56:38.220000000
543,10697,1,20140531,74167,119154,1,53.99,41.5723,,1.7243,53.99,41.5723,2024-10-05 14:56:38.220000000
373,8886,1,20140531,74168,119155,1,69.99,26.1763,,3.0995,69.99,26.1763,2024-10-05 14:56:38.220000000
543,8886,1,20140531,74168,119156,1,53.99,41.5723,,3.0995,53.99,41.5723,2024-10-05 14:56:38.220000000
374,7357,6,20140531,74169,119157,1,69.99,26.1763,,2.9995,69.99,26.1763,2024-10-05 14:56:38.220000000
218,7357,6,20140531,74169,119158,1,49.99,38.4923,,2.9995,49.99,38.4923,2024-10-05 14:56:38.220000000
375,14368,6,20140531,74170,119159,1,4.99,1.8663,,0.1248,4.99,1.8663,2024-10-05 14:56:38.220000000
547,4496,4,20140531,74171,119160,1,4.99,1.8663,,0.9995,4.99,1.8663,2024-10-05 14:56:38.220000000
212,4496,4,20140531,74171,119161,1,34.99,13.0863,,0.9995,34.99,13.0863,2024-10-05 14:56:38.220000000
383,8201,6,20140531,74172,119162,1,21.98,8.2205,,1.7993,21.98,8.2205,2024-10-05 14:56:38.220000000
220,8201,6,20140531,74172,119163,1,49.99,38.4923,,1.7993,49.99,38.4923,2024-10-05 14:56:38.220000000
547,3690,7,20140531,74173,119164,1,4.99,1.8663,,0.1248,4.99,1.8663,2024-10-05 14:56:38.220000000
433,4061,7,20140531,74174,119165,1,24.99,9.3463,,0.6248,24.99,9.3463,2024-10-05 14:56:38.220000000
383,5192,10,20140531,74175,119166,1,21.98,8.2205,,0.5495,21.98,8.2205,2024-10-05 14:56:38.220000000
547,9145,8,20140531,74176,119167,1,4.99,1.8663,,3.0115,4.99,1.8663,2024-10-05 14:56:38.220000000
593,9145,8,20140531,74176,119168,1,29.99,11.2163,,3.0115,29.99,11.2163,2024-10-05 14:56:38.220000000
383,9145,8,20140531,74176,119169,1,21.98,8.2205,,3.0115,21.98,8.2205,2024-10-05 14:56:38.220000000
371,9145,8,20140531,74176,119170,1,63.5,23.749,,3.0115,63.5,23.749,2024-10-05 14:56:38.220000000
375,3959,10,20140531,74177,119171,1,4.99,1.8663,,0.737,4.99,1.8663,2024-10-05 14:56:38.220000000
364,3959,10,20140531,74177,119172,1,24.49,9.1593,,0.737,24.49,9.1593,2024-10-05 14:56:38.220000000
375,10826,8,20140531,74178,119173,1,4.99,1.8663,,0.1248,4.99,1.8663,2024-10-05 14:56:38.220000000
548,15981,8,20140531,74179,119174,1,21.49,8.0373,,0.5945,21.49,8.0373,2024-10-05 14:56:38.220000000
378,15981,8,20140531,74179,119175,1,2.29,0.8565,,0.5945,2.29,0.8565,2024-10-05 14:56:38.220000000
428,13125,7,20140531,74180,119176,1,4.99,1.8663,,1.4995,4.99,1.8663,2024-10-05 14:56:38.220000000
385,13125,7,20140531,74180,119177,1,54.99,20.5663,,1.4995,54.99,20.5663,2024-10-05 14:56:38.220000000
548,14808,7,20140531,74181,119178,1,21.49,8.0373,,2.2245,21.49,8.0373,2024-10-05 14:56:38.220000000
427,14808,7,20140531,74181,119179,1,3.99,1.4923,,2.2245,3.99,1.4923,2024-10-05 14:56:38.220000000
371,14808,7,20140531,74181,119180,1,63.5,23.749,,2.2245,63.5,23.749,2024-10-05 14:56:38.220000000
435,641,6,20140531,74182,119181,1,35,13.09,,1.131,35,13.09,2024-10-05 14:56:38.220000000
378,641,6,20140531,74182,119182,1,2.29,0.8565,,1.131,2.29,0.8565,2024-10-05 14:56:38.220000000
382,641,6,20140531,74182,119183,1,7.95,2.9733,,1.131,7.95,2.9733,2024-10-05 14:56:38.220000000
435,1960,6,20140531,74183,119184,1,35,13.09,,0.875,35,13.09,2024-10-05 14:56:38.220000000
435,4537,6,20140531,74184,119185,1,35,13.09,,1.8745,35,13.09,2024-10-05 14:56:38.220000000
547,4537,6,20140531,74184,119186,1,4.99,1.8663,,1.8745,4.99,1.8663,2024-10-05 14:56:38.220000000
526,4537,6,20140531,74184,119187,1,34.99,13.0863,,1.8745,34.99,13.0863,2024-10-05 14:56:38.220000000
382,1149,1,20140601,74185,119188,1,7.95,2.9733,,0.1988,7.95,2.9733,2024-10-05 14:56:38.220000000
547,2024,9,20140601,74186,119189,1,4.99,1.8663,,0.7495,4.99,1.8663,2024-10-05 14:56:38.220000000
433,2024,9,20140601,74186,119190,1,24.99,9.3463,,0.7495,24.99,9.3463,2024-10-05 14:56:38.220000000
548,8598,9,20140601,74187,119191,1,21.49,8.0373,,0.637,21.49,8.0373,2024-10-05 14:56:38.220000000
427,8598,9,20140601,74187,119192,1,3.99,1.4923,,0.637,3.99,1.4923,2024-10-05 14:56:38.220000000
547,14118,9,20140601,74188,119193,1,4.99,1.8663,,0.182,4.99,1.8663,2024-10-05 14:56:38.220000000
378,14118,9,20140601,74188,119194,1,2.29,0.8565,,0.182,2.29,0.8565,2024-10-05 14:56:38.220000000
373,11150,9,20140601,74189,119195,1,69.99,26.1763,,3.0995,69.99,26.1763,2024-10-05 14:56:38.220000000
389,11150,9,20140601,74189,119196,1,53.99,41.5723,,3.0995,53.99,41.5723,2024-10-05 14:56:38.220000000
439,5343,9,20140601,74190,119197,1,28.99,10.8423,,2.423,28.99,10.8423,2024-10-05 14:56:38.220000000
428,5343,9,20140601,74190,119198,1,4.99,1.8663,,2.423,4.99,1.8663,2024-10-05 14:56:38.220000000
385,5343,9,20140601,74190,119199,1,54.99,20.5663,,2.423,54.99,20.5663,2024-10-05 14:56:38.220000000
382,5343,9,20140601,74190,119200,1,7.95,2.9733,,2.423,7.95,2.9733,2024-10-05 14:56:38.220000000
388,716,4,20140601,74191,119201,1,53.99,41.5723,,1.3498,53.99,41.5723,2024-10-05 14:56:38.220000000
427,277,6,20140601,74192,119202,1,3.99,1.4923,,0.157,3.99,1.4923,2024-10-05 14:56:38.220000000
378,277,6,20140601,74192,119203,1,2.29,0.8565,,0.157,2.29,0.8565,2024-10-05 14:56:38.220000000
427,16373,5,20140601,74193,119204,1,3.99,1.4923,,0.9745,3.99,1.4923,2024-10-05 14:56:38.220000000
212,16373,5,20140601,74193,119205,1,34.99,13.0863,,0.9745,34.99,13.0863,2024-10-05 14:56:38.220000000
221,531,6,20140601,74194,119206,1,49.99,38.4923,,1.2498,49.99,38.4923,2024-10-05 14:56:38.220000000
439,16630,1,20140601,74195,119207,1,28.99,10.8423,,0.9068,28.99,10.8423,2024-10-05 14:56:38.220000000
428,16630,1,20140601,74195,119208,1,4.99,1.8663,,0.9068,4.99,1.8663,2024-10-05 14:56:38.220000000
378,16630,1,20140601,74195,119209,1,2.29,0.8565,,0.9068,2.29,0.8565,2024-10-05 14:56:38.220000000
547,277,6,20140601,74196,119210,1,4.99,1.8663,,1.6243,4.99,1.8663,2024-10-05 14:56:38.220000000
433,277,6,20140601,74196,119211,1,24.99,9.3463,,1.6243,24.99,9.3463,2024-10-05 14:56:38.220000000
212,277,6,20140601,74196,119212,1,34.99,13.0863,,1.6243,34.99,13.0863,2024-10-05 14:56:38.220000000
433,14839,4,20140601,74197,119213,1,24.99,9.3463,,1.6243,24.99,9.3463,2024-10-05 14:56:38.220000000
547,14839,4,20140601,74197,119214,1,4.99,1.8663,,1.6243,4.99,1.8663,2024-10-05 14:56:38.220000000
213,14839,4,20140601,74197,119215,1,34.99,13.0863,,1.6243,34.99,13.0863,2024-10-05 14:56:38.220000000
433,19862,4,20140601,74198,119216,1,24.99,9.3463,,1.6243,24.99,9.3463,2024-10-05 14:56:38.220000000
547,19862,4,20140601,74198,119217,1,4.99,1.8663,,1.6243,4.99,1.8663,2024-10-05 14:56:38.220000000
526,19862,4,20140601,74198,119218,1,34.99,13.0863,,1.6243,34.99,13.0863,2024-10-05 14:56:38.220000000
593,7321,6,20140601,74199,119219,1,29.99,11.2163,,0.9318,29.99,11.2163,2024-10-05 14:56:38.220000000
547,7321,6,20140601,74199,119220,1,4.99,1.8663,,0.9318,4.99,1.8663,2024-10-05 14:56:38.220000000
378,7321,6,20140601,74199,119221,1,2.29,0.8565,,0.9318,2.29,0.8565,2024-10-05 14:56:38.220000000
542,1056,6,20140601,74200,119222,1,9.99,3.7363,,0.5993,9.99,3.7363,2024-10-05 14:56:38.220000000
217,1056,6,20140601,74200,119223,1,8.99,6.9223,,0.5993,8.99,6.9223,2024-10-05 14:56:38.220000000
375,1056,6,20140601,74200,119224,1,4.99,1.8663,,0.5993,4.99,1.8663,2024-10-05 14:56:38.220000000
542,18283,6,20140601,74201,119225,1,9.99,3.7363,,0.5993,9.99,3.7363,2024-10-05 14:56:38.220000000
217,18283,6,20140601,74201,119226,1,8.99,6.9223,,0.5993,8.99,6.9223,2024-10-05 14:56:38.220000000
375,18283,6,20140601,74201,119227,1,4.99,1.8663,,0.5993,4.99,1.8663,2024-10-05 14:56:38.220000000
542,10279,1,20140601,74202,119228,1,9.99,3.7363,,0.3745,9.99,3.7363,2024-10-05 14:56:38.220000000
375,10279,1,20140601,74202,119229,1,4.99,1.8663,,0.3745,4.99,1.8663,2024-10-05 14:56:38.220000000
542,9491,4,20140601,74203,119230,1,9.99,3.7363,,1.2493,9.99,3.7363,2024-10-05 14:56:38.220000000
375,9491,4,20140601,74203,119231,1,4.99,1.8663,,1.2493,4.99,1.8663,2024-10-05 14:56:38.220000000
213,9491,4,20140601,74203,119232,1,34.99,13.0863,,1.2493,34.99,13.0863,2024-10-05 14:56:38.220000000
375,13256,6,20140601,74204,119233,1,4.99,1.8663,,0.3495,4.99,1.8663,2024-10-05 14:56:38.220000000
217,13256,6,20140601,74204,119234,1,8.99,6.9223,,0.3495,8.99,6.9223,2024-10-05 14:56:38.220000000
375,13968,6,20140601,74205,119235,1,4.99,1.8663,,0.1248,4.99,1.8663,2024-10-05 14:56:38.220000000
547,12486,6,20140601,74206,119236,1,4.99,1.8663,,2.2493,4.99,1.8663,2024-10-05 14:56:38.220000000
213,12486,6,20140601,74206,119237,1,34.99,13.0863,,2.2493,34.99,13.0863,2024-10-05 14:56:38.220000000
221,12486,6,20140601,74206,119238,1,49.99,38.4923,,2.2493,49.99,38.4923,2024-10-05 14:56:38.220000000
427,3534,10,20140601,74207,119239,1,3.99,1.4923,,2.2895,3.99,1.4923,2024-10-05 14:56:38.220000000
438,3534,10,20140601,74207,119240,1,32.6,12.1924,,2.2895,32.6,12.1924,2024-10-05 14:56:38.220000000
385,3534,10,20140601,74207,119241,1,54.99,20.5663,,2.2895,54.99,20.5663,2024-10-05 14:56:38.220000000
593,13534,10,20140601,74208,119242,1,29.99,11.2163,,0.807,29.99,11.2163,2024-10-05 14:56:38.220000000
378,13534,10,20140601,74208,119243,1,2.29,0.8565,,0.807,2.29,0.8565,2024-10-05 14:56:38.220000000
427,11810,8,20140601,74209,119244,1,3.99,1.4923,,0.9745,3.99,1.4923,2024-10-05 14:56:38.220000000
212,11810,8,20140601,74209,119245,1,34.99,13.0863,,0.9745,34.99,13.0863,2024-10-05 14:56:38.220000000
439,12914,7,20140601,74210,119246,1,28.99,10.8423,,1.199,28.99,10.8423,2024-10-05 14:56:38.220000000
428,12914,7,20140601,74210,119247,1,4.99,1.8663,,1.199,4.99,1.8663,2024-10-05 14:56:38.220000000
377,12914,7,20140601,74210,119248,1,8.99,3.3623,,1.199,8.99,3.3623,2024-10-05 14:56:38.220000000
375,12914,7,20140601,74210,119249,1,4.99,1.8663,,1.199,4.99,1.8663,2024-10-05 14:56:38.220000000
428,6707,10,20140601,74211,119250,1,4.99,1.8663,,0.9995,4.99,1.8663,2024-10-05 14:56:38.220000000
526,6707,10,20140601,74211,119251,1,34.99,13.0863,,0.9995,34.99,13.0863,2024-10-05 14:56:38.220000000
435,134,1,20140601,74212,119252,1,35,13.09,,1.799,35,13.09,2024-10-05 14:56:38.220000000
383,134,1,20140601,74212,119253,1,21.98,8.2205,,1.799,21.98,8.2205,2024-10-05 14:56:38.220000000
542,134,1,20140601,74212,119254,1,9.99,3.7363,,1.799,9.99,3.7363,2024-10-05 14:56:38.220000000
375,134,1,20140601,74212,119255,1,4.99,1.8663,,1.799,4.99,1.8663,2024-10-05 14:56:38.220000000
428,2798,8,20140601,74213,119256,1,4.99,1.8663,,0.182,4.99,1.8663,2024-10-05 14:56:38.220000000
378,2798,8,20140601,74213,119257,1,2.29,0.8565,,0.182,2.29,0.8565,2024-10-05 14:56:38.220000000
435,1206,4,20140601,74214,119258,1,35,13.09,,0.9323,35,13.09,2024-10-05 14:56:38.220000000
378,1206,4,20140601,74214,119259,1,2.29,0.8565,,0.9323,2.29,0.8565,2024-10-05 14:56:38.220000000
383,2391,4,20140601,74215,119260,1,21.98,8.2205,,2.4985,21.98,8.2205,2024-10-05 14:56:38.220000000
375,2391,4,20140601,74215,119261,1,4.99,1.8663,,2.4985,4.99,1.8663,2024-10-05 14:56:38.220000000
542,2391,4,20140601,74215,119262,1,9.99,3.7363,,2.4985,9.99,3.7363,2024-10-05 14:56:38.220000000
217,2391,4,20140601,74215,119263,1,8.99,6.9223,,2.4985,8.99,6.9223,2024-10-05 14:56:38.220000000
388,2391,4,20140601,74215,119264,1,53.99,41.5723,,2.4985,53.99,41.5723,2024-10-05 14:56:38.220000000
383,2322,1,20140601,74216,119265,1,21.98,8.2205,,1.7988,21.98,8.2205,2024-10-05 14:56:38.220000000
542,2322,1,20140601,74216,119266,1,9.99,3.7363,,1.7988,9.99,3.7363,2024-10-05 14:56:38.220000000
375,2322,1,20140601,74216,119267,1,4.99,1.8663,,1.7988,4.99,1.8663,2024-10-05 14:56:38.220000000
526,2322,1,20140601,74216,119268,1,34.99,13.0863,,1.7988,34.99,13.0863,2024-10-05 14:56:38.220000000
217,1479,8,20140601,74217,119269,1,8.99,6.9223,,0.2248,8.99,6.9223,2024-10-05 14:56:38.220000000
526,596,8,20140601,74218,119270,1,34.99,13.0863,,0.8748,34.99,13.0863,2024-10-05 14:56:38.220000000
383,11979,9,20140602,74219,119271,1,21.98,8.2205,,2.0365,21.98,8.2205,2024-10-05 14:56:38.220000000
526,11979,9,20140602,74219,119272,1,34.99,13.0863,,2.0365,34.99,13.0863,2024-10-05 14:56:38.220000000
365,11979,9,20140602,74219,119273,1,24.49,9.1593,,2.0365,24.49,9.1593,2024-10-05 14:56:38.220000000
435,10955,9,20140602,74220,119274,1,35,13.09,,0.875,35,13.09,2024-10-05 14:56:38.220000000
435,10186,9,20140602,74221,119275,1,35,13.09,,0.9998,35,13.09,2024-10-05 14:56:38.220000000
547,10186,9,20140602,74221,119276,1,4.99,1.8663,,0.9998,4.99,1.8663,2024-10-05 14:56:38.220000000
548,15566,9,20140602,74222,119277,1,21.49,8.0373,,0.5945,21.49,8.0373,2024-10-05 14:56:38.220000000
378,15566,9,20140602,74222,119278,1,2.29,0.8565,,0.5945,2.29,0.8565,2024-10-05 14:56:38.220000000
542,17947,9,20140602,74223,119279,1,9.99,3.7363,,0.5993,9.99,3.7363,2024-10-05 14:56:38.220000000
217,17947,9,20140602,74223,119280,1,8.99,6.9223,,0.5993,8.99,6.9223,2024-10-05 14:56:38.220000000
375,17947,9,20140602,74223,119281,1,4.99,1.8663,,0.5993,4.99,1.8663,2024-10-05 14:56:38.220000000
382,750,9,20140602,74224,119282,1,7.95,2.9733,,0.1988,7.95,2.9733,2024-10-05 14:56:38.220000000
217,7284,9,20140602,74225,119283,1,8.99,6.9223,,0.2248,8.99,6.9223,2024-10-05 14:56:38.220000000
428,301,6,20140602,74226,119284,1,4.99,1.8663,,2.7493,4.99,1.8663,2024-10-05 14:56:38.220000000
385,301,6,20140602,74226,119285,1,54.99,20.5663,,2.7493,54.99,20.5663,2024-10-05 14:56:38.220000000
218,301,6,20140602,74226,119286,1,49.99,38.4923,,2.7493,49.99,38.4923,2024-10-05 14:56:38.220000000
437,18037,1,20140602,74227,119287,1,24.99,9.3463,,1.8745,24.99,9.3463,2024-10-05 14:56:38.220000000
218,18037,1,20140602,74227,119288,1,49.99,38.4923,,1.8745,49.99,38.4923,2024-10-05 14:56:38.220000000
542,2072,6,20140602,74228,119289,1,9.99,3.7363,,1.2493,9.99,3.7363,2024-10-05 14:56:38.220000000
